crim,zn,indus,rm,age,tax,ptratio,black,population,families,median_home_value,median_income,county_id
0.2723769379132233,0.27178088173563986,11.640948263409696,6.0013372149861315,22.446800848688596,364.3165326453331,18.590055232606478,370.3653310304823,3179,784,203985,50277,7532
10.749882131285986,0.0,18.052710523736867,6.032573901255605,92.7264411527879,664.0102558990608,19.61919320588835,304.6215744751843,3004,766,106750,35151,7533
1.2944753738485537,37.05973682211292,10.959632776531828,5.765089994779133,68.11570753290555,462.36000295064036,21.258431169937477,367.76839874561597,724,166,188077,56475,7534
14.172868804862114,0.0,17.680800918889698,6.226053662210876,82.52396313921372,625.488958914348,21.579510896622526,387.7900660587306,578,169,74369,20553,7535
3.0875808542409504,4.563404370767499,16.22061237932856,4.488092796098416,93.66915954866779,537.3893826861437,17.514727230105464,404.74591873660444,5918,1387,239148,38501,7536
0.05745779428411765,1.6704384379954489,3.740223020507122,6.216872067946965,75.19960529795175,269.4806844199513,17.577598579965652,387.2139505255117,6703,1635,206810,68084,7537
3.027829779074835,0.33540476993889135,17.98912808839778,6.3020181796830865,90.75839499424102,404.89408087305287,21.680807916430254,359.6936305833651,2242,517,161178,29328,7538
0.22585039043109736,1.4461940476911348,8.302299092863528,6.373109733917369,92.73439420201984,340.9294779160528,20.65922219938739,90.79419081110615,137,41,176908,36269,7539
7.463329556803119,0.0,19.671141647221468,7.534236474785924,91.02876932924754,621.1035774590114,19.77199358496339,169.23449124322494,11815,3060,143374,26237,7540
0.1567635901185465,0.0,9.394291613279059,6.209439973407241,84.10146334614201,391.3169476907304,18.21304694231247,389.1899355274019,21413,6100,185581,50057,7541
0.13638913621021334,0.839986034809751,8.285359415080253,6.73096997845375,85.27692503476275,419.0941301257143,17.111703308282305,411.03107904713215,997,259,180592,40601,7542
0.07291654646905331,4.298792013056297,4.124176326538585,6.015637064129833,24.343839500221556,425.09292114469105,17.706334680469205,373.3166061501403,635,141,249398,52950,7543
33.73411420115101,0.0,19.870344691621387,6.28796087274697,78.71766126074962,641.0891106655407,20.12420194089761,272.5895897262916,518,155,77447,22121,7544
