crim,zn,indus,rm,age,tax,ptratio,black,population,families,median_home_value,median_income,sales,county_id
0.006628731641964381,16.828945387271634,2.2630928971637085,6.163166722674342,69.19060262806227,293.5882740596439,15.025541478103113,386.7268589902198,116,27,240472,56971,37615.33,100
0.029091549661121603,0.0,7.619285190233338,6.70719457647366,74.09267992907911,236.60036387721942,18.86981442216758,408.73664795945376,377,93,224311,58247,43897.73,101
0.025822305937955998,0.0,7.102008545211727,6.427906110421797,64.96379906822574,270.81621247569393,17.92259159204245,418.8107799296617,650,155,316836,121256,36131.39,102
0.02929822674884359,0.0,2.3222921371077776,6.9213217830943305,47.162309482367085,220.36035557170285,20.044123242664387,406.85404595045463,327,90,331368,74228,37767.15,103
0.06611037333314553,0.0,2.256062314287983,7.091554134470448,42.54236758474222,214.0557143887988,18.604096995228613,412.8281116935484,828,214,361310,73761,31868.65,104
0.026944470380126085,0.0,2.2640637922923275,6.908541632131146,59.781055277746376,223.4372176080276,20.012185317870163,363.22133060638816,1181,297,281142,72741,39067.12,105
0.09013657018603527,11.344725007101783,7.589974493478194,6.170546635549165,64.03884823637912,298.0826948902213,15.327561151395265,420.81535623032767,305,72,202839,73118,39886.47,106
0.14732316551873487,12.59850222261713,7.1114650513947195,6.445431721769673,97.04159586351845,356.55535976471003,16.374182727258017,335.05380019202545,10833,2930,261177,45152,41854.77,107
0.21100458031991295,12.314910468515098,8.407349890507938,5.3047315955717895,94.31086151204691,316.7945542941141,16.424369479526742,393.49977398934635,534,101,162141,53466,41237.84,108
0.20274800562605005,13.725813307882776,7.960021074331954,5.756659143959103,84.66277433799952,300.15892844594873,16.021325515433002,391.9061093276419,7534,1952,162460,55532,44017.31,109
0.2251409504883433,13.330160238972821,7.666467708674991,5.580034171296889,82.661759607854,322.68279209248294,15.00132781250653,424.9415364255905,274,78,150361,31722,44638.98,110
0.11868991074061659,12.903903733003814,7.876413260659706,5.9150937451811245,80.5483391027542,317.98752544245747,16.565041162363833,402.93277627446076,5289,1277,185213,52399,44902.81,111
0.09188031484205647,12.302545279814158,6.9962399565551205,6.023839410901651,36.55423430270573,332.0418830938173,15.211249439801602,400.9955518359673,120,28,200022,44976,39179.89,112
0.6245897850300752,0.0,8.125501129264974,5.25237652533063,58.25601109690938,351.22471641811967,20.79643269951231,426.8936611057011,448,112,207125,72861,45511.02,113
0.6783532827294134,0.0,8.485530372660936,5.992923440114385,86.91909226545692,306.9151590649561,21.28697916544749,370.7731543164518,718,194,169451,32439,45729.39,114
0.6558097962167744,0.0,7.814424477336406,6.298421783106218,47.117481797433165,314.4637567794555,20.244474708180512,407.87709732521796,5906,1508,197512,39538,46315.77,115
1.1062291242564015,0.0,7.929477566076239,5.818305163669216,30.04331038912326,304.0634709310909,21.806192007400558,390.79925406626813,919,238,270921,56567,33032.18,116
0.8003478904438904,0.0,8.003940641972594,6.085797968132409,81.48416115042465,318.9258240895687,20.587775352782096,363.45344712242434,352,88,170527,44836,39068.46,117
0.8530414458779179,0.0,8.190765097282421,5.73727774136413,37.552733691710806,304.6594988474676,19.02624348496135,255.18311513680163,1282,387,211166,65296,37416.63,118
0.7129902841704926,0.0,8.376530339841711,5.8250777279275505,69.62704505197877,300.1919503303071,20.626068334299877,397.1495625918393,2895,851,198901,40888,48026.96,119
1.2450867961290133,0.0,8.23789616139486,5.046171119404433,108.80051794562942,307.34057522953276,19.579904725297176,459.8748276041498,3004,817,135560,31552,45429.21,120
