crim,zn,indus,rm,age,tax,ptratio,black,population,families,median_home_value,median_income,county_id
0.07943334298727044,38.39717040249716,4.347785096086759,6.696772320305871,25.79022029997928,305.5167707818368,16.49850980050699,386.9011531302532,1302,315,228814,61250,7532
1.2450150355742176,16.078045929403732,8.109750411591405,5.446267473472052,75.8877591768663,346.4596852883008,19.870514555232127,413.6114239943386,888,241,185294,51853,7533
7.201507094800995,0.0,17.76514692334859,5.936297380984116,95.7967459549541,618.4448358507258,18.03522538921876,50.37076642904502,483,111,129337,31067,7534
6.12303209260584,14.444429596855862,15.083965994431084,7.344069111661944,84.44120176017552,551.1472414139163,18.294746039821298,405.1606953456105,2038,511,477599,132605,7535
20.36322735747489,0.0,17.210258145273986,5.997305558245696,82.38817625174613,813.7504369964738,20.37746265800009,251.83163701949977,1118,293,72556,27490,7536
0.47410598080625194,15.749267155421492,4.614727005011741,7.265031859438388,70.59881701341094,261.0084647137876,14.198895958157193,376.7934501319912,329,103,427290,120889,7537
0.14371425050900313,0.7011494497958044,10.460457864009665,7.363557313519859,32.869985118771055,273.74450632423765,18.266726249529082,384.82480649648653,2869,740,277151,62172,7538
0.048383150066940814,67.55921900041191,3.7428053517495448,6.576287549394435,34.389788618513975,285.55911234568015,16.777727117542796,380.2893218413882,1481,391,229448,48705,7539
0.2944503952600941,0.21762804578085812,9.455743542607957,5.741118015522277,47.50555826440328,305.463324857019,18.70386091189283,439.5805968165207,483,120,244755,85016,7540
0.06437976753631199,19.35635693452891,5.194769142240441,6.065268512528509,55.91789445456945,254.19939787273395,18.144232387902278,407.7571185719024,1728,483,222989,47016,7541
0.3507630381667104,9.197362909753963,4.148185719563621,7.825684282117301,87.26854786941422,290.85307312883486,13.648313341027755,408.81562800011636,1750,484,318596,66630,7542
3.0694006652825783,0.0,15.82309933952929,6.41534673051714,62.13368363453709,575.9414440047132,18.40052766790707,389.2163674287013,4092,976,201600,77466,7543
1.471226847138099,4.250693071250546,11.514176829280194,5.9705270560000026,75.07336486714401,488.4268629920503,17.769968709276835,368.1384436991187,9618,2255,164499,41734,7544
0.1601600326792632,4.455314059869459,5.939174937895598,5.949521386726262,19.631885252413635,362.343278909245,18.602845453233513,362.01348502531266,7045,1894,217848,58759,7545
19.11677147483357,0.0,18.106948040980875,6.258726704940954,104.38669240349877,636.3130875091446,21.162358642677237,93.2252843280038,586,180,120746,30001,7546
2.033456840370575,2.4816725869341973,19.0995306906074,8.026181966548501,124.92802036698434,410.9177869381417,14.055841787684832,386.89848764575834,986,253,517083,113873,7547
7.526880166572938,0.3288752291005085,16.654130411289646,5.995635348663985,96.57943822109938,664.6657552197225,20.49200061850587,366.5116278772883,7560,2114,156072,40122,7548
1.9340299402301515,0.7834043414586249,11.912483115913725,6.303058216875439,60.57747056135167,480.95861540996776,19.89645020243851,372.8154769451306,827,192,248802,90936,7549
1.4184653124509938,9.118866139087299,14.402327786053013,5.91412244894518,80.1041042781553,480.15866588063767,20.377566331014663,386.06993648497456,773,237,215681,54440,7550
22.394587045894912,0.0,17.613867984694306,4.791636730314801,93.51083624365171,659.4544512950346,19.258709059155468,375.9820803988309,801,223,61943,25289,7551
14.028435675545259,0.0,18.509864778287408,5.970261713081463,85.7150127280407,686.3596605972845,17.855901585590743,261.75747958124305,843,201,74851,27919,7552
3.8316078571253778,1.350403319190824,14.539127966278555,6.197633221748382,90.86816882597651,601.1558856791668,21.8637398773911,392.89144347429976,718,180,192807,49644,7553
0.11130269988137119,10.055363640043419,11.894063156940963,6.316673631480588,82.04796235260025,428.59450407814694,19.459159026019506,416.4802743992362,756,205,197552,37947,7554
4.726773444158717,0.0,20.46615294551048,5.610341488128749,87.42170531881563,508.75404647342884,20.89314402104748,302.1196665577582,631,157,175181,46657,7555
1.446963287129138,0.0,25.30625495331551,6.156018630047654,98.67213043930269,664.7645063102342,18.8657938076847,376.050261025715,5242,1497,140250,25817,7556
0.024601248679140424,74.0022625805079,2.9075692508768074,7.145239540312453,28.780492760335424,331.2164875637885,14.032009523890498,407.00585851913854,2311,676,337944,102784,7557
10.813571887878838,0.0,18.26869282209425,5.759197387564734,89.81842992664816,657.5833339943259,19.36295086167552,168.79482390959922,835,222,121549,33292,7558
0.11525861671594319,1.1453729751311896,4.832616568345646,6.485443419042057,60.07950695603314,256.31208488670467,18.054175437833518,334.4730647950617,1942,529,230925,46219,7559
11.034764298478489,1.460767114105845,17.65877214727374,5.880751721042268,63.04236145527223,590.1750117182274,20.85108923146171,360.53359802895767,364,98,197234,61078,7560
12.12911699544141,0.0,18.53167440240093,4.70883981309023,100.64521413925725,691.2241407625392,21.854256841521334,340.4141801985936,454,134,135637,39697,7561
0.20609699798758527,15.888991805128097,4.069004675421802,7.082446656387158,57.90913123999508,267.2443019486359,15.78398852495533,359.9038100161948,3438,908,332601,65162,7562
0.07942076109705248,50.71850584070282,4.144043714738149,6.886129953731882,25.22987020934917,324.86249946287967,15.672739675091202,399.0964157768389,2356,628,364493,75724,7563
3.3267764772041573,0.42788962578947326,16.275344233128507,5.007078072020605,80.54005047157271,644.5257053274964,20.382723934981204,349.4340700630229,535,122,221669,57650,7564
0.11385876261280158,38.67496820305606,4.139594553380728,6.66942415673767,45.725105538991116,347.6147959388531,14.995142304694475,384.3204907996351,1137,283,330884,63008,7565
1.0218879979803144,0.0,27.87422971547163,5.3754441263130035,94.11226972531931,756.8103933193236,20.215044006939905,366.9973048575137,6201,1228,137713,26289,7566
0.7705997578750227,49.868451172406324,7.070034162121035,7.229924465319313,57.129841423214934,363.4789830135758,15.265487720001337,340.71515438556565,660,150,260654,50717,7567
4.659621204848867,2.3252678832359646,16.829200251562074,7.624166245382224,70.74952267655965,706.7873461361818,17.636502265977438,350.36593441746794,3068,777,235669,63107,7568
0.05219412039455153,1.1730269816212744,5.480597687945723,6.285048151352745,53.28673503982196,242.68669620053382,23.91140080279529,398.7902778417343,458,109,227992,54752,7569
0.09789880019110503,31.195838819775133,5.354655651034767,6.390430800089765,25.517108892316127,271.8523966121247,16.232938810709886,400.26449091593315,1348,347,231009,60658,7570
2.0399461780420864,2.800785973219338,14.223785705777937,6.010785437155798,67.77841830698594,514.9306892639552,18.972313094230756,383.8993772496995,521,129,167844,30682,7571
2.2852517144174045,5.407591807915307,16.13370142595141,7.90701900607887,88.59090385367104,428.8945120047939,15.653089285753513,436.5467002946437,1179,253,548186,112466,7572
0.5869335968875107,5.667533498771094,13.05302249172074,5.7552635933004135,64.56470031800391,370.43760056613684,16.3003376952178,410.91218936012507,3179,726,211914,47015,7573
0.041269029288153423,34.15156951690956,5.474168568179666,5.9616665290162345,21.5784609406824,317.90120293941845,16.31048738078044,366.6934898356148,6129,1549,184425,36952,7574
11.957884700453643,0.0,18.394136006370623,7.384783797013231,96.36652454305573,681.9073834243092,19.63843072718626,91.05555422202585,977,289,167516,44180,7575
0.07901125168564117,1.3275273792968545,2.869511937466417,6.729107663337216,59.67588676315315,227.87104301863403,18.541488626944634,390.17992398447626,1304,308,287065,68943,7576
0.05129002426956718,20.68096814666813,5.706808675919197,7.2006392084472415,44.44288491907796,289.8332402141454,16.15777822578431,440.64625752960234,1180,311,333102,82938,7577
