crim,zn,indus,rm,age,tax,ptratio,black,population,families,median_home_value,median_income,sales,county_id
0.006808948250207681,16.718879559725966,2.384335919820966,6.472324422186466,61.86506922984194,290.7275515248247,16.238866662369357,384.30818297165644,243,58,226276,64863,39813.37,100
0.027366750468609712,0.0,7.058768382438327,6.352680645973469,80.4846267430053,240.75136463868753,18.394883444379996,369.0086580665814,3378,810,211247,40724,41581.28,101
0.0267828987345417,0.0,7.159203693776595,6.977575470300867,62.85946702612468,245.5749230310116,17.663065575732638,394.805563730994,1987,674,354405,85589,37215.6,102
0.03216145135658751,0.0,2.20668407913741,6.989861046945846,46.59468208806584,225.2442670073429,20.61949556320867,383.8074249031527,275,73,337889,69268,37064.25,103
0.08039535189265357,0.0,2.2397898385960118,7.6521926847199575,54.362285695203894,235.52045866377247,18.8308520660128,428.662777233965,346,84,361889,83791,34799.11,104
0.030987492871400336,0.0,2.3797141937753596,5.445866256291472,57.746550870764864,219.43783792191888,18.300403722718,383.68814645495314,1509,375,282451,59709,41271.42,105
0.08700886394074346,12.405553525331548,7.682774750082838,5.9288509008905965,66.36379813946253,294.4843759473458,15.496225533895304,380.2932638306233,127,38,239505,47246,38976.81,106
0.1406798852900628,12.181422637837093,7.630303140745098,5.820954971475115,85.75540936962396,337.88135387336354,14.119649874699334,434.5435033989351,1308,322,259225,47370,41262.59,107
0.20712418423051407,12.599633276247834,8.49664821647272,5.845206103809561,97.21322160559514,285.90338020751796,15.150262791919324,385.2236022813738,9560,2338,163360,43413,46510.9,108
0.1492526786803087,12.559426478863244,7.925924081967548,6.0372833670116375,81.89406494775821,322.95721876515313,14.84915908213828,425.01195371519196,240,75,209785,32179,38720.69,109
0.22723968653420437,12.20205519811798,7.70050651649397,6.446355644838122,89.76053823858462,295.22924428966934,15.290447543147549,392.2482283187288,8917,2214,153402,44395,46982.57,110
0.11550032069645873,12.428879139790444,8.049178721627475,5.604969845354851,94.86448352031829,332.0800149444456,15.42545468841426,380.51954524611364,1984,565,187652,47796,47005.24,111
0.0950777293197695,11.875577015903922,7.846635637302523,5.922555028337432,38.63883940918319,306.1159061135701,15.025218793166173,357.13767646561934,294,77,216621,54865,36934.66,112
0.6483169990638343,0.0,8.25529971419368,5.706794940583119,66.06655256575745,312.3203491474191,21.363154006987724,399.1563073687409,4404,1117,221717,44278,44149.33,113
0.7284773445639501,0.0,8.017873138386925,5.931855517321625,61.21089336482876,303.6244009043915,21.92185641357698,402.0027255025689,1298,331,187725,44721,40321.84,114
0.6610128859666894,0.0,7.931638309344823,6.01757713440076,50.46387059235919,301.48587767786876,23.32553477081442,441.8130518855405,171,43,199138,68483,40246.9,115
1.0804474204268222,0.0,7.547173310649047,6.374808335702398,30.23381104652687,290.6877220390242,21.78563553697351,386.7582345607441,681,177,225944,56403,42253.73,116
0.7859265117324947,0.0,8.110983477668201,6.023742617144703,80.38663172644067,320.0379579327702,22.474260157945242,383.0182232992817,2909,858,171943,41080,47923.68,117
0.8127010765315048,0.0,7.880798750501209,5.626961907703728,37.237297301123334,341.05869757213287,20.210842401674533,283.6066563930997,23132,6193,200083,35313,45343.1,118
0.7201428952859831,0.0,8.429497022073733,6.336523439374036,76.630085656781,322.5253857196339,20.875647431852418,390.9661514195715,196,50,179232,40633,39501.44,119
1.0431165966039284,0.0,7.36691164210587,5.282673289838444,109.23195165077152,306.502991220528,17.269213372211954,385.6532680108399,18167,4781,130274,35268,44989.0,120
0.797892959724367,0.0,7.622073658686587,5.920175762164108,89.18681560088903,304.4477675293787,21.671341673357325,399.2563039297655,619,159,188089,43136,41242.39,121
1.2583499700228886,0.0,8.844323906416086,6.0620481500563965,93.57801422013065,276.8602362813743,18.79337522413458,403.0548894313164,1993,556,143273,40819,44799.33,122
1.1076891647748135,0.0,7.574496730101951,5.97355120563092,98.77261390424418,304.90517067457375,20.76662820426936,375.74929907171645,1376,385,148086,46306,41383.52,123
0.8335839171011016,0.0,8.758905437592304,6.141975142793463,87.47379918730017,310.45679225643755,19.777280204287937,398.78308697371784,1104,286,168874,49534,44038.66,124
